absolute_return,annualized_volatility_secondary,asset,assignment_frequency,assignments,call_margin_usd,complete_cycles,costs,covered_calls_called,covered_calls_opened,csp_opened,daily_volatility,ending_eth,ending_underlying,ending_weighted_gross_basis,estimated_costs_usdc,eth_exposure_hours,eth_idle_hours,eth_idle_share,final_nav_usdc,idle_capital_share,initial_usdc,lot_floor_breach_opportunities,maximum_drawdown,minimum_premium_bps,missing_market_events,mm_hedge_cost_usdc,mm_hedge_pnl_usdc,mm_hedge_turnover_usdc,mm_hedged_pnl_usdc,mm_hedged_return_on_initial_vault_aum,mm_option_payoff_usdc,mm_premium_paid_usdc,mm_pricing_observation_class,mm_unhedged_pnl_usdc,modeled_premium_fraction,option_transfer_reconciliation_usdc,premium_gross_usdc,premium_modeled_usdc,premium_net_usdc,premium_observed_usdc,pricing_observation_class,protection_mode,realized_low_high_pnl_usdc,skipped_minimum_premium,strategy,target_delta,total_pnl_usdc,turnover_usdc,unrealized_eth_pnl_usdc,unrealized_underlying_pnl_usdc,utilization,vault_option_pnl_usdc,window_days,window_end,window_start
-0.03160923883781075,0.39872469575483516,ETH,0.15555555555555556,7,50.0,0,low,0,136,45,0.020870204428558536,51.22921017735696,51.22921017735696,2004.476674687249,0.0,1392.0,0.0,0.0,96839.07611621893,0.5008814108143903,100000.0,34,-0.22254642127927005,0,0,65.60189035586188,-74.57363960323002,328009.4517793093,-2945.363209116567,-0.02945363209116567,734.7718063124464,3539.9594854699217,modeled,-2805.187679157475,1.0,0.0,3539.9594854699217,3539.9594854699217,3539.9594854699217,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-3160.92388378107,3734394.815053706,-6700.883369251004,-6700.883369251004,0.5,2805.187679157475,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03187400077507341,0.3987846560951275,ETH,0.15555555555555556,7,50.0,0,base,0,136,45,0.020873342896210102,51.21519769859798,51.21519769859798,2004.7350809699537,0.0,1392.0,0.0,0.0,96812.59992249266,0.5008777283905882,100000.0,34,-0.2226660350671833,0,0,164.30624801897085,-74.62572690091307,328612.4960379416,-3019.4126992942274,-0.030194126992942275,744.4040359179145,3524.884760292258,modeled,-2780.4807243743435,1.0,0.0,3524.8847602922565,3524.8847602922565,3524.8847602922565,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-3187.4000775073364,3733722.2786470857,-6712.284837799601,-6712.284837799601,0.5,2780.4807243743435,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03244337050640589,0.3987981010716934,ETH,0.15555555555555556,7,50.0,0,stressed,0,136,45,0.020874046638447427,51.18529609239806,51.18529609239806,2004.8337104592763,0.0,1392.0,0.0,0.0,96755.66294935941,0.5008640592000836,100000.0,34,-0.2227589927240623,0,0,327.5721671408554,-72.69715287990365,327572.16714085545,-3123.0076190830887,-0.031230076190830888,746.3389509258164,3469.077249988146,modeled,-2722.7382990623296,1.0,0.0,3469.0772499881477,3469.0772499881477,3469.0772499881477,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-3244.3370506405918,3732089.796424734,-6713.414300628752,-6713.414300628752,0.5,2722.7382990623296,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03160800814888298,0.3987240095155691,ETH,0.15555555555555556,7,50.0,0,low,0,136,45,0.020870168509153686,51.22926676774813,51.22926676774813,2004.4762903070327,0.0,1392.0,0.0,0.0,96839.1991851117,0.5008814380359635,100000.0,34,-0.22254540859215288,0,0,65.60174521058974,-74.19621318754284,328008.7260529488,-2945.094845384811,-0.02945094845384811,734.7733779959684,3540.0702649826467,modeled,-2805.296886986678,1.0,0.0,3540.07026498265,3540.07026498265,3540.07026498265,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-3160.8008148882946,3733973.18581317,-6700.871079870961,-6700.871079870961,0.5,2805.296886986678,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03187278984829056,0.39878398072755855,ETH,0.15555555555555556,7,50.0,0,base,0,136,45,0.02087330754585589,51.21525337627279,51.21525337627279,2004.734705253252,0.0,1392.0,0.0,0.0,96812.72101517094,0.500877755214811,100000.0,34,-0.2226650384980592,0,0,164.30588996597749,-74.25157506288103,328611.779931955,-3019.1456476216326,-0.030191456476216325,744.4057250906196,3524.9939076833944,modeled,-2780.5881825927745,1.0,0.0,3524.9939076833916,3524.9939076833916,3524.9939076833916,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-3187.278984829056,3733300.830464003,-6712.272892512453,-6712.272892512453,0.5,2780.5881825927745,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03244219620516142,0.3987974458206856,ETH,0.15555555555555556,7,50.0,0,stressed,0,136,45,0.02087401234104215,51.18535009668839,51.18535009668839,2004.8333466350505,0.0,1392.0,0.0,0.0,96755.78037948385,0.5008640852363011,100000.0,34,-0.22275802584931903,0,0,327.5714681084517,-72.3295084619006,327571.46810845175,-3122.74347958774,-0.031227434795877397,746.3406377756872,3469.1831407930745,modeled,-2722.842503017387,1.0,0.0,3469.1831407930804,3469.1831407930804,3469.1831407930804,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-3244.2196205161454,3731668.636813535,-6713.402761309242,-6713.402761309242,0.5,2722.842503017387,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03853528842110887,0.3927299718402161,ETH,0.15555555555555556,7,100.0,4,low,4,117,45,0.020556426237935008,43.60379181892462,43.60379181892462,2054.229282609325,0.0,1392.0,0.0,0.0,96146.47115788911,0.5007620671309873,100000.0,24,-0.2211758001376527,0,0,58.70127883388913,-526.0686227719902,293506.39416944556,-2654.969110514694,-0.02654969110514694,1026.362550426418,3096.5617593352326,modeled,-2070.1992089088144,1.0,0.0,3096.5617593352354,3096.5617593352354,3096.5617593352354,0.0,modeled,lot_gross,922.7751212759056,0,wheel,0.1,-3853.5288421108853,3727732.377952892,-7872.865722722051,-7872.865722722051,0.5,2070.1992089088144,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03875447538176813,0.3928669594100443,ETH,0.15555555555555556,7,100.0,4,base,4,117,45,0.020563596495049567,43.60031011347948,43.60031011347948,2054.2348423904828,0.0,1392.0,0.0,0.0,96124.55246182319,0.5007569796651754,100000.0,24,-0.22130542192762503,0,0,146.6656594937804,-519.896573184747,293331.31898756087,-2716.792051596735,-0.027167920515967347,1025.315060060872,3075.5448789790794,modeled,-2050.2298189182075,1.0,0.0,3075.5448789790776,3075.5448789790776,3075.5448789790776,0.0,modeled,lot_gross,921.4870757723431,0,wheel,0.1,-3875.4475381768134,3727319.0133978855,-7872.479492928218,-7872.479492928218,0.5,2050.2298189182075,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.03926527851966788,0.3929124086782548,ETH,0.15555555555555556,7,100.0,4,stressed,4,117,45,0.020565975418474124,43.583302537276644,43.583302537276644,2054.245892570434,0.0,1392.0,0.0,0.0,96073.47214803321,0.5007442414861825,100000.0,24,-0.2214688201810302,0,0,292.06045722327093,-517.280775999588,292060.4572232708,-2807.8732330971848,-0.02807873233097185,1024.4706515957484,3023.0026514700744,modeled,-1998.531999874326,1.0,0.0,3023.002651470079,3023.002651470079,3023.002651470079,0.0,modeled,lot_gross,920.3597019429327,0,wheel,0.1,-3926.527851966792,3725979.6162308617,-7869.890205379827,-7869.890205379827,0.5,1998.531999874326,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04124519966229989,0.39922784690789603,ETH,0.15555555555555556,7,100.0,0,low,0,136,45,0.020896540563577627,50.72531045516057,50.72531045516057,2005.6809692516824,0.0,1392.0,0.0,0.0,95875.48003377001,0.5006421107843716,100000.0,24,-0.22527767739076876,0,0,51.3051804807102,-485.6597405017918,256525.90240355112,-2387.5044533097025,-0.023875044533097026,721.00099273106,2571.5405250582608,modeled,-1850.5395323272007,1.0,0.0,2571.540525058266,2571.540525058266,2571.540525058266,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4124.519966229986,3775116.717642656,-6696.060491288283,-6696.060491288283,0.5,1850.5395323272007,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.041442931624761425,0.3992856871115541,ETH,0.15555555555555556,7,100.0,0,base,0,136,45,0.02089956805820584,50.71480091738921,50.71480091738921,2005.9283061724527,0.0,1392.0,0.0,0.0,95855.70683752386,0.5006399990592453,100000.0,24,-0.22539914007785244,0,0,128.5768463889051,-485.3192495659293,257153.69277781015,-2446.3116190661294,-0.024463116190661296,730.508123213397,2562.9236463246925,modeled,-1832.4155231112954,1.0,0.0,2562.9236463246903,2562.9236463246903,2562.9236463246903,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4144.29316247614,3774600.44662223,-6707.216808800812,-6707.216808800812,0.5,1832.4155231112954,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04188061948710908,0.3992961427356616,ETH,0.15555555555555556,7,100.0,0,stressed,0,136,45,0.02090011533058419,50.69177351485724,50.69177351485724,2006.0099568163973,0.0,1392.0,0.0,0.0,95811.9380512891,0.5006294844257277,100000.0,24,-0.2254981270045191,0,0,256.1829856203968,-482.62843381474306,256182.98562039697,-2526.4785130870036,-0.025264785130870035,732.581324680987,2520.248418332851,modeled,-1787.667093651864,1.0,0.0,2520.248418332854,2520.248418332854,2520.248418332854,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4188.061948710907,3773271.5382175795,-6708.310367043753,-6708.310367043753,0.5,1787.667093651864,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04124513323264645,0.39922782005715785,ETH,0.15555555555555556,7,100.0,0,low,0,136,45,0.020896539158145756,50.72531179171265,50.72531179171265,2005.680960075723,0.0,1392.0,0.0,0.0,95875.48667673535,0.5006421123573499,100000.0,24,-0.2252776427259202,0,0,51.305052259960746,-485.6386401324998,256525.26129980382,-2387.489565346711,-0.02387489565346711,721.0010060492342,2571.5468790034847,modeled,-1850.5458729542506,1.0,0.0,2571.546879003487,2571.546879003487,2571.546879003487,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4124.513323264648,3773546.487276386,-6696.060202268169,-6696.060202268169,0.5,1850.5458729542506,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04144286661625418,0.39928566083511763,ETH,0.15555555555555556,7,100.0,0,base,0,136,45,0.020899566682834294,50.7148022257602,50.7148022257602,2005.9282971815642,0.0,1392.0,0.0,0.0,95855.71333837458,0.500640000598686,100000.0,24,-0.22539910614061165,0,0,128.57653072413598,-485.29845106250167,257153.06144827194,-2446.2967097758556,-0.024462967097758557,730.5081362518862,2562.9298642411045,modeled,-1832.4217279892182,1.0,0.0,2562.9298642411036,2562.9298642411036,2562.9298642411036,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4144.286661625418,3773030.955544105,-6707.216525866498,-6707.216525866498,0.5,1832.4217279892182,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04188055727995221,0.3992961175976294,ETH,0.15555555555555556,7,100.0,0,stressed,0,136,45,0.020900114014799444,50.6917747657663,50.6917747657663,2006.0099482989701,0.0,1392.0,0.0,0.0,95811.94427200478,0.5006294859004865,100000.0,24,-0.2254980945100702,0,0,256.1823733080683,-482.6082317175005,256182.37330806837,-2526.463636459863,-0.025264636364598633,732.5813413901543,2520.2543728244486,modeled,-1787.6730314342944,1.0,0.0,2520.2543728244523,2520.2543728244523,2520.2543728244523,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4188.055727995219,3771703.038264661,-6708.310100819658,-6708.310100819658,0.5,1787.6730314342944,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.044796151604415524,0.3984916101033107,ETH,0.15555555555555556,7,200.0,2,low,2,136,45,0.020858004167956492,48.039536745080085,48.039536745080085,2025.2381117950117,0.0,1392.0,0.0,0.0,95520.38483955845,0.5005731305149882,100000.0,24,-0.22708680829419448,0,0,51.16498543021684,-672.5067006183982,255824.92715108432,-2217.822188576995,-0.02217822188576995,798.9423840799283,2293.092886608308,modeled,-1494.15050252838,1.0,0.0,2293.092886608315,2293.092886608315,2293.092886608315,0.0,modeled,lot_gross,508.32946505658987,0,wheel,0.1,-4479.61516044155,3840567.829641136,-7281.037512106443,-7281.037512106443,0.5,1494.15050252838,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04500888289544469,0.3986494502871922,ETH,0.15555555555555556,7,200.0,2,base,2,136,45,0.020866265900775453,48.03689927429065,48.03689927429065,2025.2424786380545,0.0,1392.0,0.0,0.0,95499.11171045553,0.5005681991351034,100000.0,24,-0.2272367337886687,0,0,127.71562509713884,-670.1333579805697,255431.25019427767,-2272.6934472749813,-0.022726934472749812,798.320245928958,2273.1647101262306,modeled,-1474.8444641972726,1.0,0.0,2273.1647101262315,2273.1647101262315,2273.1647101262315,0.0,modeled,lot_gross,506.79453788569657,0,wheel,0.1,-4500.888289544469,3840300.821836686,-7280.847537556399,-7280.847537556399,0.5,1474.8444641972726,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04539489015057119,0.39867766144609235,ETH,0.15555555555555556,7,200.0,2,stressed,2,136,45,0.02086774254032069,48.02035996979061,48.02035996979061,2025.252380203463,0.0,1392.0,0.0,0.0,95460.51098494288,0.5005583175404557,100000.0,24,-0.2273046624648708,0,0,254.31258166600168,-665.3746346248814,254312.58166600167,-2354.9589295780816,-0.023549589295780816,797.8854678717817,2233.15718115898,modeled,-1435.2717132871985,1.0,0.0,2233.157181158978,2233.157181158978,2233.157181158978,0.0,modeled,lot_gross,506.1699919426442,0,wheel,0.1,-4539.4890150571155,3839154.969733852,-7278.816188158732,-7278.816188158732,0.5,1435.2717132871985,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.045452859103190524,0.3993635681199684,ETH,0.15555555555555556,7,200.0,0,low,0,136,45,0.02090364453649779,50.50488634935336,50.50488634935336,2006.1803534891053,0.0,1392.0,0.0,0.0,95454.71408968094,0.5005367633371447,100000.0,24,-0.2275108593517935,0,0,49.020124464950314,-682.38957803225,245100.62232475172,-2163.0956949690103,-0.021630956949690104,715.2125622678134,2146.8985547396237,modeled,-1431.6859924718103,1.0,0.0,2146.898554739635,2146.898554739635,2146.898554739635,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4545.285910319057,3891243.7465240634,-6692.184465058683,-6692.184465058683,0.5,1431.6859924718103,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04561454761100647,0.39942040327695766,ETH,0.15555555555555556,7,200.0,0,base,0,136,45,0.020906619424579023,50.49626492265898,50.49626492265898,2006.4223489026654,0.0,1392.0,0.0,0.0,95438.54523889936,0.5005355181976271,100000.0,24,-0.22761253802350612,0,0,122.88496968169112,-681.5369196480119,245769.9393633823,-2221.5490186222905,-0.022215490186222906,724.6800511453106,2141.8071804378983,modeled,-1417.1271292925876,1.0,0.0,2141.8071804379015,2141.8071804379015,2141.8071804379015,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4561.454761100642,3891194.076048145,-6703.261941538538,-6703.261941538538,0.5,1417.1271292925876,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.045981312418758025,0.3994293223544846,ETH,0.15555555555555556,7,200.0,0,stressed,0,136,45,0.020907086270433528,50.47694989516827,50.47694989516827,2006.495337595224,0.0,1392.0,0.0,0.0,95401.8687581242,0.5005267357787433,100000.0,24,-0.22767332311083865,0,0,244.88685512635942,-677.8232979396579,244886.85512635953,-2302.1299492720946,-0.023021299492720946,726.8311249742314,2106.2509211803085,modeled,-1379.419796206077,1.0,0.0,2106.2509211803113,2106.2509211803113,2106.2509211803113,0.0,modeled,lot_gross_plus_weighted_gross,0.0,0,wheel,0.1,-4598.1312418758025,3890005.730884428,-6704.382163056115,-6704.382163056115,0.5,1379.419796206077,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.045452361514505046,0.39936348907470537,ETH,0.15555555555555556,7,200.0,0,low,0,136,45,0.020903640399079625,50.50491187951789,50.50491187951789,2006.180240365309,0.0,1392.0,0.0,0.0,95454.7638485495,0.5005367751357159,100000.0,24,-0.22751045433994843,0,0,49.018203886252145,-682.3984875229262,245091.01943126073,-2163.149139416587,-0.02163149139416587,715.2135351852979,2146.9459831927065,modeled,-1431.7324480074085,1.0,0.0,2146.9459831927106,2146.9459831927106,2146.9459831927106,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4545.236151450503,3889496.7789648264,-6692.182134643207,-6692.182134643207,0.5,1431.7324480074085,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.045614058350060493,0.3994203256186121,ETH,0.15555555555555556,7,200.0,0,base,0,136,45,0.02090661535975544,50.496290025079404,50.496290025079404,2006.4222380236833,0.0,1392.0,0.0,0.0,95438.59416499395,0.5005355298056213,100000.0,24,-0.22761213977251082,0,0,122.88021406478548,-681.5457658090659,245760.42812957102,-2221.5987896267025,-0.022215987896267025,724.6810300904484,2141.8538398432997,modeled,-1417.1728097528512,1.0,0.0,2141.8538398432916,2141.8538398432916,2141.8538398432916,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4561.405835006051,3889057.3502042335,-6703.259674849348,-6703.259674849348,0.5,1417.1728097528512,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.04598083922294838,0.39942924723934153,ETH,0.15555555555555556,7,200.0,0,stressed,0,136,45,0.020907082338727245,50.476974173904864,50.476974173904864,2006.4952304118171,0.0,1392.0,0.0,0.0,95401.91607770516,0.500526747010472,100000.0,24,-0.22767293781807696,0,0,244.87752797702268,-677.8320053203104,244877.52797702263,-2302.173510959812,-0.02302173510959812,726.832077522732,2106.296055185211,modeled,-1379.463977662479,1.0,0.0,2106.296055185207,2106.296055185207,2106.296055185207,0.0,modeled,lot_gross_plus_weighted_net,0.0,0,wheel,0.1,-4598.083922294842,3887869.968592387,-6704.379977480049,-6704.379977480049,0.5,1379.463977662479,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.0038374931510540833,0.003907996582652404,ETH,0.0,0,0.0,0,low,0,0,3,0.0002045538900761072,0,0,0.0,0.0,0.0,0.0,0.0,100383.74931510541,0.9667251199028007,100000.0,0,-0.00040719430949975877,25,0,6.602637116973341,465.68440901617066,33013.185584866704,75.33245679378453,0.0007533245679378453,0.0,383.7493151054128,modeled,-383.7493151054128,1.0,0.0,383.7493151054128,383.7493151054128,383.7493151054128,0.0,modeled,lot_gross,0.0,42,wheel,0.1,383.74931510540773,150190.99551274296,0,0,0.5,383.7493151054128,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.0038374931510540833,0.003907996582652404,ETH,0.0,0,0.0,0,low,0,0,3,0.0002045538900761072,0,0,0.0,0.0,0.0,0.0,0.0,100383.74931510541,0.9667251199028007,100000.0,0,-0.00040719430949975877,25,0,6.602637116973341,465.68440901617066,33013.185584866704,75.33245679378453,0.0007533245679378453,0.0,383.7493151054128,modeled,-383.7493151054128,1.0,0.0,383.7493151054128,383.7493151054128,383.7493151054128,0.0,modeled,lot_gross,0.0,42,csp_only,0.1,383.74931510540773,150190.99551274296,0,0,0.5,383.7493151054128,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.008276424739015242,0.055184034394165915,ETH,0.3333333333333333,1,0.0,1,base,1,1,3,0.002888464374694759,0,0,0.0,0.0,48.0,0.0,0.0,100827.64247390153,0.9719933386932389,100000.0,0,-0.023936114458125046,25,0,84.928138555838,-388.0843241475776,169856.277111676,1303.3836734669526,0.013033836734669527,2451.4061918025327,675.0100556321647,modeled,1776.396136170368,1.0,0.0,675.0100556321647,675.0100556321647,675.0100556321647,0.0,modeled,lot_gross,152.63241826935874,42,wheel,0.1,827.6424739015347,225592.14738844254,0,0,0.5,-1776.396136170368,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.012090896798536366,0.0385259235517135,ETH,0.3333333333333333,1,0.0,0,base,0,0,3,0.002016539002684858,0,0,0.0,0.0,0.0,0.0,0.0,98790.91032014636,0.966656157221773,100000.0,0,-0.023936114458125046,25,0,54.15288263177637,369.76414942981955,108305.76526355275,1524.7009466516893,0.015247009466516893,1592.254335768229,383.16465591458314,modeled,1209.089679853646,1.0,0.0,383.16465591458314,383.16465591458314,383.16465591458314,0.0,modeled,lot_gross,0.0,42,csp_only,0.1,-1209.0896798536414,149395.6055954952,0,0,0.5,-1209.089679853646,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.006917612204113688,0.05509102518034507,ETH,0.5,1,0.0,1,stressed,1,1,2,0.002883596049941245,0,0,0.0,0.0,48.0,0.0,0.0,100691.76122041137,0.9831813272568639,100000.0,0,-0.02394286207431917,25,0,158.75678130782683,-456.5938060106664,158756.7813078268,1293.6273386115986,0.012936273386115986,2448.3001219512244,539.3221960211328,modeled,1908.9779259300917,1.0,0.0,539.3221960211328,539.3221960211328,539.3221960211328,0.0,modeled,lot_gross,152.4390243902439,43,wheel,0.1,691.7612204113684,175368.6072198851,0,0,0.5,-1908.9779259300917,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
-0.013384557917412887,0.03842861501656794,ETH,0.5,1,0.0,0,stressed,0,0,2,0.0020114456411681183,0,0,0.0,0.0,0.0,0.0,0.0,98661.54420825871,0.977815567128714,100000.0,0,-0.02394286207431917,25,0,97.17901831143378,298.60610654825433,97179.01831143377,1539.882879978115,0.015398828799781149,1590.2368597561006,251.78106801480612,modeled,1338.4557917412944,1.0,0.0,251.78106801480612,251.78106801480612,251.78106801480612,0.0,modeled,lot_gross,0.0,43,csp_only,0.1,-1338.4557917412894,99268.61074122658,0,0,0.5,-1338.4557917412944,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.0038374931510540833,0.003907996582652404,ETH,0.0,0,0.0,0,low,0,0,3,0.0002045538900761072,0,0,0.0,0.0,0.0,0.0,0.0,100383.74931510541,0.9667251199028007,100000.0,0,-0.00040719430949975877,25,0,6.602637116973341,465.68440901617066,33013.185584866704,75.33245679378453,0.0007533245679378453,0.0,383.7493151054128,modeled,-383.7493151054128,1.0,0.0,383.7493151054128,383.7493151054128,383.7493151054128,0.0,modeled,lot_gross_plus_weighted_gross,0.0,42,wheel,0.1,383.74931510540773,150190.99551274296,0,0,0.5,383.7493151054128,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.008276424739015242,0.055184034394165915,ETH,0.3333333333333333,1,0.0,1,base,1,1,3,0.002888464374694759,0,0,0.0,0.0,48.0,0.0,0.0,100827.64247390153,0.9719933386932389,100000.0,0,-0.023936114458125046,25,0,84.928138555838,-388.0843241475776,169856.277111676,1303.3836734669526,0.013033836734669527,2451.4061918025327,675.0100556321647,modeled,1776.396136170368,1.0,0.0,675.0100556321647,675.0100556321647,675.0100556321647,0.0,modeled,lot_gross_plus_weighted_gross,152.63241826935874,42,wheel,0.1,827.6424739015347,225592.14738844254,0,0,0.5,-1776.396136170368,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.006917612204113688,0.05509102518034507,ETH,0.5,1,0.0,1,stressed,1,1,2,0.002883596049941245,0,0,0.0,0.0,48.0,0.0,0.0,100691.76122041137,0.9831813272568639,100000.0,0,-0.02394286207431917,25,0,158.75678130782683,-456.5938060106664,158756.7813078268,1293.6273386115986,0.012936273386115986,2448.3001219512244,539.3221960211328,modeled,1908.9779259300917,1.0,0.0,539.3221960211328,539.3221960211328,539.3221960211328,0.0,modeled,lot_gross_plus_weighted_gross,152.4390243902439,43,wheel,0.1,691.7612204113684,175368.6072198851,0,0,0.5,-1908.9779259300917,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.0038374931510540833,0.003907996582652404,ETH,0.0,0,0.0,0,low,0,0,3,0.0002045538900761072,0,0,0.0,0.0,0.0,0.0,0.0,100383.74931510541,0.9667251199028007,100000.0,0,-0.00040719430949975877,25,0,6.602637116973341,465.68440901617066,33013.185584866704,75.33245679378453,0.0007533245679378453,0.0,383.7493151054128,modeled,-383.7493151054128,1.0,0.0,383.7493151054128,383.7493151054128,383.7493151054128,0.0,modeled,lot_gross_plus_weighted_net,0.0,42,wheel,0.1,383.74931510540773,150190.99551274296,0,0,0.5,383.7493151054128,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.008276424739015242,0.055184034394165915,ETH,0.3333333333333333,1,0.0,1,base,1,1,3,0.002888464374694759,0,0,0.0,0.0,48.0,0.0,0.0,100827.64247390153,0.9719933386932389,100000.0,0,-0.023936114458125046,25,0,84.928138555838,-388.0843241475776,169856.277111676,1303.3836734669526,0.013033836734669527,2451.4061918025327,675.0100556321647,modeled,1776.396136170368,1.0,0.0,675.0100556321647,675.0100556321647,675.0100556321647,0.0,modeled,lot_gross_plus_weighted_net,152.63241826935874,42,wheel,0.1,827.6424739015347,225592.14738844254,0,0,0.5,-1776.396136170368,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.006917612204113688,0.05509102518034507,ETH,0.5,1,0.0,1,stressed,1,1,2,0.002883596049941245,0,0,0.0,0.0,48.0,0.0,0.0,100691.76122041137,0.9831813272568639,100000.0,0,-0.02394286207431917,25,0,158.75678130782683,-456.5938060106664,158756.7813078268,1293.6273386115986,0.012936273386115986,2448.3001219512244,539.3221960211328,modeled,1908.9779259300917,1.0,0.0,539.3221960211328,539.3221960211328,539.3221960211328,0.0,modeled,lot_gross_plus_weighted_net,152.4390243902439,43,wheel,0.1,691.7612204113684,175368.6072198851,0,0,0.5,-1908.9779259300917,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.0038374931510540833,0.003907996582652404,ETH,0.0,0,50.0,0,low,0,0,3,0.0002045538900761072,0,0,0.0,0.0,0.0,0.0,0.0,100383.74931510541,0.9667251199028007,100000.0,0,-0.00040719430949975877,25,0,6.602637116973341,465.68440901617066,33013.185584866704,75.33245679378453,0.0007533245679378453,0.0,383.7493151054128,modeled,-383.7493151054128,1.0,0.0,383.7493151054128,383.7493151054128,383.7493151054128,0.0,modeled,lot_gross,0.0,42,wheel,0.1,383.74931510540773,150190.99551274296,0,0,0.5,383.7493151054128,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
0.033947364635459776,0.07216017367445812,ETH,0.3333333333333333,1,50.0,1,base,1,3,3,0.003777036115947595,0,0,0.0,0.0,192.0,48.0,0.25,103394.73646354597,0.9712825124211594,100000.0,0,-0.023936114458125046,25,0,107.87996817847466,-96.60316418385185,215759.9363569493,414.5495820274888,0.004145495820274888,2334.8125769728395,1715.7798625830242,modeled,619.0327143898153,1.0,0.0,1715.7798625830242,1715.7798625830242,1715.7798625830242,0.0,modeled,lot_gross,1678.9566009629461,43,wheel,0.1,3394.736463545967,332129.57534045493,0,0,0.5,-619.0327143898153,90,2026-07-15T08:00:00+00:00,2026-04-16T08:00:00+00:00
